variable_location,data_product,data_table,data_column,variable
column_name,SIDb,Craine2010NatGeo,latitude,latitude
column_name,SIDb,Craine2010NatGeo,longitude,longitude
column_name,SIDb,Crow2019a,name,variable_name
column_name,SIDb,Crow2019a,varDesc,variable_description
column_name,SIDb,Crow2019a,site,site_id
column_name,SIDb,Crow2019a,units,variable_units
column_name,SIDb,Crow2019a,citationKey,citationKey
column_name,SIDb,Crow2019a,ID,?
column_name,SIDb,Crow2019a,top,depth_min
column_name,SIDb,Crow2019a,bottom,depth_max
column_name,SIDb,Crow2019a,midDepth,depth_mean
column_name,SIDb,Crow2019a,moisture,moisture
column_name,SIDb,Crow2019a,moisture.units,moisture_units
column_name,SIDb,Crow2019a,replicates,replicates
column_name,SIDb,Crow2019a,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Crow2019a,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Crow2019a,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Crow2019a,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Crow2019a,incDesc,incubation_note
column_name,SIDb,Crow2019a,temperature,temperature
column_name,SIDb,Crow2019a,incubationTime,treatment_duration
column_name,SIDb,Crow2019a,preincubationTime,treatment_duration
column_name,SIDb,Crow2019a,gasAnalyzer,gas_analyzer
column_name,SIDb,Crow2019a,country,country
column_name,SIDb,Crow2019a,MAT,mean_annual_temperature
column_name,SIDb,Crow2019a,MAP,mean_annual_precipitation
column_name,SIDb,Crow2019a,landCover,biome
column_name,SIDb,Crow2019a,vegNote,vegetation
column_name,SIDb,Crow2019a,latitude,latitude
column_name,SIDb,Crow2019a,longitude,longitude
column_name,SIDb,Crow2019a,soilOrder,soil_order
column_name,SIDb,Crow2019a,soilSeries,soil_series
column_name,SIDb,Crow2019a,classificationSystem,classification_system
column_name,SIDb,Crow2019b,name,variable_name
column_name,SIDb,Crow2019b,varDesc,variable_description
column_name,SIDb,Crow2019b,site,site_id
column_name,SIDb,Crow2019b,temperature,temperature
column_name,SIDb,Crow2019b,units,measured_gas_unit
column_name,SIDb,Crow2019b,gasMeasured,gas_measured
column_name,SIDb,Crow2019b,statistic,statistic
column_name,SIDb,Crow2019b,citationKey,citationKey
column_name,SIDb,Crow2019b,ID,?
column_name,SIDb,Crow2019b,midDepth,depth_mean
column_name,SIDb,Crow2019b,moisture,moisture
column_name,SIDb,Crow2019b,moisture.units,moisture_units
column_name,SIDb,Crow2019b,replicates,replicates
column_name,SIDb,Crow2019b,replicates.type,replicates_type
column_name,SIDb,Crow2019b,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Crow2019b,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Crow2019b,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Crow2019b,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Crow2019b,incDesc,incubation_note
column_name,SIDb,Crow2019b,incubationTime,treatment_duration
column_name,SIDb,Crow2019b,preincubationTime,treatment_duration
column_name,SIDb,Crow2019b,gasAnalyzer,gas_analyzer
column_name,SIDb,Crow2019b,country,country
column_name,SIDb,Crow2019b,MAT,mean_annual_temperature
column_name,SIDb,Crow2019b,MAP,mean_annual_precipitation
column_name,SIDb,Crow2019b,elevation,elevation
column_name,SIDb,Crow2019b,landCover,biome
column_name,SIDb,Crow2019b,latitude,latitude
column_name,SIDb,Crow2019b,longitude,longitude
column_name,SIDb,Crow2019b,soilOrder,soil_order
column_name,SIDb,Crow2019b,soilSeries,soil_series
column_name,SIDb,Crow2019b,classificationSystem,classification_system
column_name,SIDb,Crow2019b,permafrostExist,permafrost
column_name,SIDb,Dalias2001,name,variable_name
column_name,SIDb,Dalias2001,varDesc,variable_description
column_name,SIDb,Dalias2001,site,site_id
column_name,SIDb,Dalias2001,temperature,temperature
column_name,SIDb,Dalias2001,horizon,soil_horizon
column_name,SIDb,Dalias2001,units,variable_units
column_name,SIDb,Dalias2001,moisture,moisture
column_name,SIDb,Dalias2001,citationKey,citationKey
column_name,SIDb,Dalias2001,ID,?
column_name,SIDb,Dalias2001,moisture.units,moisture_units
column_name,SIDb,Dalias2001,replicates,replicates
column_name,SIDb,Dalias2001,replicates.type,replicates_type
column_name,SIDb,Dalias2001,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Dalias2001,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Dalias2001,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Dalias2001,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Dalias2001,incDesc,incubation_note
column_name,SIDb,Dalias2001,incubationTime,treatment_duration
column_name,SIDb,Dalias2001,gasAnalyzer,gas_analyzer
column_name,SIDb,Dalias2001,country,country
column_name,SIDb,Dalias2001,MAT,mean_annual_temperature
column_name,SIDb,Dalias2001,MAP,mean_annual_precipitation
column_name,SIDb,Dalias2001,landCover,biome
column_name,SIDb,Dalias2001,vegNote,vegetation
column_name,SIDb,Dalias2001,latitude,latitude
column_name,SIDb,Dalias2001,longitude,longitude
column_name,SIDb,Dalias2001,soilSeries,soil_series
column_name,SIDb,Dalias2001,classificationSystem,classification_system
column_name,SIDb,Doetterl2015,name,variable_name
column_name,SIDb,Doetterl2015,varDesc,variable_description
column_name,SIDb,Doetterl2015,site,site_id
column_name,SIDb,Doetterl2015,units,variable_units
column_name,SIDb,Doetterl2015,statistic,statistic
column_name,SIDb,Doetterl2015,citationKey,citationKey
column_name,SIDb,Doetterl2015,ID,?
column_name,SIDb,Doetterl2015,top,depth_min
column_name,SIDb,Doetterl2015,bottom,depth_max
column_name,SIDb,Doetterl2015,midDepth,depth_mean
column_name,SIDb,Doetterl2015,moisture,moisture
column_name,SIDb,Doetterl2015,moisture.units,moisture_units
column_name,SIDb,Doetterl2015,replicates,replicates
column_name,SIDb,Doetterl2015,replicates.type,replicates_type
column_name,SIDb,Doetterl2015,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Doetterl2015,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Doetterl2015,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Doetterl2015,temperature,temperature
column_name,SIDb,Doetterl2015,incubationTime,treatment_duration
column_name,SIDb,Doetterl2015,preincubationTime,treatment_duration
column_name,SIDb,Doetterl2015,gasAnalyzer,gas_analyzer
column_name,SIDb,Doetterl2015,country,country
column_name,SIDb,Doetterl2015,MAT,mean_annual_temperature
column_name,SIDb,Doetterl2015,MAP,mean_annual_precipitation
column_name,SIDb,Doetterl2015,elevation,elevation
column_name,SIDb,Doetterl2015,landCover,biome
column_name,SIDb,Doetterl2015,vegNote,vegetation
column_name,SIDb,Doetterl2015,latitude,latitude
column_name,SIDb,Doetterl2015,longitude,longitude
column_name,SIDb,Doetterl2015,soilOrder,soil_order
column_name,SIDb,Doetterl2015,soilFamily,soil_type
column_name,SIDb,Doetterl2015,soilSeries,soil_series
column_name,SIDb,Doetterl2015,classificationSystem,classification_system
column_name,SIDb,Fontaine2007,name,variable_name
column_name,SIDb,Fontaine2007,varDesc,variable_description
column_name,SIDb,Fontaine2007,cellulose,cellulose
column_name,SIDb,Fontaine2007,units,variable_units
column_name,SIDb,Fontaine2007,citationKey,citationKey
column_name,SIDb,Fontaine2007,ID,?
column_name,SIDb,Fontaine2007,top,depth_min
column_name,SIDb,Fontaine2007,bottom,depth_max
column_name,SIDb,Fontaine2007,midDepth,depth_mean
column_name,SIDb,Fontaine2007,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Fontaine2007,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Fontaine2007,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Fontaine2007,incDesc,incubation_note
column_name,SIDb,Fontaine2007,temperature,temperature
column_name,SIDb,Fontaine2007,incubationTime,treatment_duration
column_name,SIDb,Fontaine2007,preincubationTime,treatment_duration
column_name,SIDb,Fontaine2007,gasAnalyzer,gas_analyzer
column_name,SIDb,Fontaine2007,site,site_id
column_name,SIDb,Fontaine2007,country,country
column_name,SIDb,Fontaine2007,landCover,biome
column_name,SIDb,Fontaine2007,vegNote,vegetation
column_name,SIDb,Fontaine2007,latitude,latitude
column_name,SIDb,Fontaine2007,longitude,longitude
column_name,SIDb,Fontaine2007,soilOrder,soil_order
column_name,SIDb,Fontaine2007,classificationSystem,classification_system
column_name,SIDb,Gillabel2010,name,variable_name
column_name,SIDb,Gillabel2010,units,variable_units
column_name,SIDb,Gillabel2010,varDesc,variable_description
column_name,SIDb,Gillabel2010,temperature,temperature
column_name,SIDb,Gillabel2010,midDepth,depth_mean
column_name,SIDb,Gillabel2010,citationKey,citationKey
column_name,SIDb,Gillabel2010,ID,?
column_name,SIDb,Gillabel2010,moisture,moisture
column_name,SIDb,Gillabel2010,moisture.units,moisture_units
column_name,SIDb,Gillabel2010,replicates,replicates
column_name,SIDb,Gillabel2010,replicates.type,replicates_type
column_name,SIDb,Gillabel2010,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Gillabel2010,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Gillabel2010,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Gillabel2010,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Gillabel2010,incDesc,incubation_note
column_name,SIDb,Gillabel2010,incubationTime,treatment_duration
column_name,SIDb,Gillabel2010,preincubationTime,treatment_duration
column_name,SIDb,Gillabel2010,site,site_id
column_name,SIDb,Gillabel2010,country,country
column_name,SIDb,Gillabel2010,MAT,mean_annual_temperature
column_name,SIDb,Gillabel2010,MAP,mean_annual_precipitation
column_name,SIDb,Gillabel2010,landCover,biome
column_name,SIDb,Gillabel2010,vegNote,vegetation
column_name,SIDb,Gillabel2010,latitude,latitude
column_name,SIDb,Gillabel2010,longitude,longitude
column_name,SIDb,Gillabel2010,soilOrder,soil_order
column_name,SIDb,Gillabel2010,soilFamily,soil_type
column_name,SIDb,Gillabel2010,classificationSystem,classification_system
column_name,SIDb,Haddix2011,name,variable_name
column_name,SIDb,Haddix2011,units,"NA"
column_name,SIDb,Haddix2011,varDesc,variable_description
column_name,SIDb,Haddix2011,temperature,temperature
column_name,SIDb,Haddix2011,vegetation,vegetation
column_name,SIDb,Haddix2011,site,site_id
column_name,SIDb,Haddix2011,citationKey,citationKey
column_name,SIDb,Haddix2011,ID,?
column_name,SIDb,Haddix2011,top,depth_min
column_name,SIDb,Haddix2011,bottom,depth_max
column_name,SIDb,Haddix2011,midDepth,depth_mean
column_name,SIDb,Haddix2011,moisture,moisture
column_name,SIDb,Haddix2011,moisture.units,moisture_units
column_name,SIDb,Haddix2011,replicates,replicates
column_name,SIDb,Haddix2011,replicates.type,replicates_type
column_name,SIDb,Haddix2011,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Haddix2011,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Haddix2011,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Haddix2011,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Haddix2011,incubationTime,treatment_duration
column_name,SIDb,Haddix2011,gasAnalyzer,gas_analyzer
column_name,SIDb,Haddix2011,country,country
column_name,SIDb,Haddix2011,MAT,mean_annual_temperature
column_name,SIDb,Haddix2011,MAP.421,mean_annual_precipitation
column_name,SIDb,Haddix2011,MAP.402,mean_annual_precipitation
column_name,SIDb,Haddix2011,MAP.420,mean_annual_precipitation
column_name,SIDb,Haddix2011,MAP.665,mean_annual_precipitation
column_name,SIDb,Haddix2011,MAP..NA.,mean_annual_precipitation
column_name,SIDb,Haddix2011,MAP.2200,mean_annual_precipitation
column_name,SIDb,Haddix2011,landCover,biome
column_name,SIDb,Haddix2011,latitude,latitude
column_name,SIDb,Haddix2011,longitude,longitude
column_name,SIDb,Haddix2011,soilOrder,soil_order
column_name,SIDb,Haddix2011,soilFamily,soil_type
column_name,SIDb,Haddix2011,classificationSystem,classification_system
column_name,SIDb,Hopkins2006,name,variable_name
column_name,SIDb,Hopkins2006,units,variable_units
column_name,SIDb,Hopkins2006,varDesc,variable_description
column_name,SIDb,Hopkins2006,soil,soil_type
column_name,SIDb,Hopkins2006,amendment,amendment
column_name,SIDb,Hopkins2006,citationKey,citationKey
column_name,SIDb,Hopkins2006,ID,?
column_name,SIDb,Hopkins2006,top,depth_min
column_name,SIDb,Hopkins2006,bottom,depth_max
column_name,SIDb,Hopkins2006,midDepth,depth_mean
column_name,SIDb,Hopkins2006,moisture,moisture
column_name,SIDb,Hopkins2006,moisture.units,moisture_units
column_name,SIDb,Hopkins2006,replicates,replicates
column_name,SIDb,Hopkins2006,replicates.type,replicates_type
column_name,SIDb,Hopkins2006,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Hopkins2006,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Hopkins2006,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Hopkins2006,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Hopkins2006,incDesc,incubation_note
column_name,SIDb,Hopkins2006,temperature,temperature
column_name,SIDb,Hopkins2006,incubationTime,treatment_duration
column_name,SIDb,Hopkins2006,preincubationTime,treatment_duration
column_name,SIDb,Hopkins2006,gasAnalyzer,gas_analyzer
column_name,SIDb,Hopkins2006,site,site_id
column_name,SIDb,Hopkins2006,country,country
column_name,SIDb,Hopkins2006,landCover,biome
column_name,SIDb,Hopkins2006,vegNote,vegetation
column_name,SIDb,Hopkins2006,latitude,latitude
column_name,SIDb,Hopkins2006,longitude,longitude
column_name,SIDb,Karhu2010,name,variable_name
column_name,SIDb,Karhu2010,varDesc,variable_description
column_name,SIDb,Karhu2010,site,site_id
column_name,SIDb,Karhu2010,forest,forest
column_name,SIDb,Karhu2010,midDepth,depth_mean
column_name,SIDb,Karhu2010,temperature,temperature
column_name,SIDb,Karhu2010,gasMeasured,gas_measured
column_name,SIDb,Karhu2010,units,measured_gas_units
column_name,SIDb,Karhu2010,statistic,statistic
column_name,SIDb,Karhu2010,horizon,soil_horizon
column_name,SIDb,Karhu2010,citationKey,citationKey
column_name,SIDb,Karhu2010,ID,?
column_name,SIDb,Karhu2010,moisture,moisture
column_name,SIDb,Karhu2010,moisture.units,moisture_units
column_name,SIDb,Karhu2010,replicates,replicates
column_name,SIDb,Karhu2010,replicates.type,replicates_type
column_name,SIDb,Karhu2010,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Karhu2010,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Karhu2010,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Karhu2010,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Karhu2010,incDesc,incubation_note
column_name,SIDb,Karhu2010,incubationTime,treatment_duration
column_name,SIDb,Karhu2010,gasAnalyzer,gas_analyzer
column_name,SIDb,Karhu2010,country,country
column_name,SIDb,Karhu2010,MAT,mean_annual_temperature
column_name,SIDb,Karhu2010,MAP,mean_annual_precipitation
column_name,SIDb,Karhu2010,elevation,elevation
column_name,SIDb,Karhu2010,landCover,biome
column_name,SIDb,Karhu2010,vegNote,vegetation
column_name,SIDb,Karhu2010,latitude,latitude
column_name,SIDb,Karhu2010,longitude,longitude
column_name,SIDb,Lavoie2011JGR,name,variable_name
column_name,SIDb,Lavoie2011JGR,varDesc,variable_description
column_name,SIDb,Lavoie2011JGR,units,variable_units
column_name,SIDb,Lavoie2011JGR,site,site_id
column_name,SIDb,Lavoie2011JGR,burn,burn_evidence
column_name,SIDb,Lavoie2011JGR,acidic,acidity
column_name,SIDb,Lavoie2011JGR,minOrg,mineral_or_organic
column_name,SIDb,Lavoie2011JGR,temperature,temperature
column_name,SIDb,Lavoie2011JGR,citationKey,citation_key
column_name,SIDb,Lavoie2011JGR,ID,?
column_name,SIDb,Lavoie2011JGR,surfaceAtm,atmospheric_interface
column_name,SIDb,Lavoie2011JGR,replicates,replicates
column_name,SIDb,Lavoie2011JGR,replicates.type,replicates_type
column_name,SIDb,Lavoie2011JGR,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Lavoie2011JGR,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Lavoie2011JGR,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Lavoie2011JGR,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Lavoie2011JGR,incubationTime,treatment_duration
column_name,SIDb,Lavoie2011JGR,gasAnalyzer,gas_analyzer
column_name,SIDb,Lavoie2011JGR,country,country
column_name,SIDb,Lavoie2011JGR,MAP,mean_annual_precipitation
column_name,SIDb,Lavoie2011JGR,landCover,biome
column_name,SIDb,Lavoie2011JGR,latitude,latitude
column_name,SIDb,Lavoie2011JGR,longitude,longitude
column_name,SIDb,Lavoie2011JGR,soilOrder,soil_order
column_name,SIDb,Lavoie2011JGR,classificationSystem,classification_system
column_name,SIDb,NeffHooper2002,name,variable_name
column_name,SIDb,NeffHooper2002,varDesc,variable_description
column_name,SIDb,NeffHooper2002,site,site_id
column_name,SIDb,NeffHooper2002,temperature,temperature
column_name,SIDb,NeffHooper2002,units,variable_units
column_name,SIDb,NeffHooper2002,vegetation,vegetation
column_name,SIDb,NeffHooper2002,citationKey,citation_key
column_name,SIDb,NeffHooper2002,ID,?
column_name,SIDb,NeffHooper2002,top,depth_min
column_name,SIDb,NeffHooper2002,bottom,depth_max
column_name,SIDb,NeffHooper2002,midDepth,depth_mean
column_name,SIDb,NeffHooper2002,moisture,moisture
column_name,SIDb,NeffHooper2002,moisture.units,moisture_units
column_name,SIDb,NeffHooper2002,replicates,replicates
column_name,SIDb,NeffHooper2002,replicates.type,replicates_type
column_name,SIDb,NeffHooper2002,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,NeffHooper2002,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,NeffHooper2002,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,NeffHooper2002,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,NeffHooper2002,incDesc,incubation_note
column_name,SIDb,NeffHooper2002,incubationTime,treatment_duration
column_name,SIDb,NeffHooper2002,gasAnalyzer,gas_analyzer
column_name,SIDb,NeffHooper2002,country,country
column_name,SIDb,NeffHooper2002,MAT,mean_annual_temperature
column_name,SIDb,NeffHooper2002,landCover,biome
column_name,SIDb,NeffHooper2002,vegNote,vegetation
column_name,SIDb,NeffHooper2002,latitude,latitude
column_name,SIDb,NeffHooper2002,longitude,longitude
column_name,SIDb,NeffHooper2002,soilOrder,soil_order
column_name,SIDb,NeffHooper2002,permafrostExist,permafrost
column_name,SIDb,NeffHooper2002,activeLayer,active_layer
column_name,SIDb,Niklinska1999,name,variable_name
column_name,SIDb,Niklinska1999,units,variable_units
column_name,SIDb,Niklinska1999,varDesc,variable_description
column_name,SIDb,Niklinska1999,temperature,temperature
column_name,SIDb,Niklinska1999,site,site_id
column_name,SIDb,Niklinska1999,citationKey,citation_key
column_name,SIDb,Niklinska1999,ID,"NA"
column_name,SIDb,Niklinska1999,top,depth_min
column_name,SIDb,Niklinska1999,bottom,depth_max
column_name,SIDb,Niklinska1999,midDepth,depth_mean
column_name,SIDb,Niklinska1999,horizon,soil_horizon
column_name,SIDb,Niklinska1999,moisture,moisture
column_name,SIDb,Niklinska1999,moisture.units,moisture_units
column_name,SIDb,Niklinska1999,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Niklinska1999,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Niklinska1999,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Niklinska1999,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Niklinska1999,incDesc,incubation_note
column_name,SIDb,Niklinska1999,incubationTime,treatment_duration
column_name,SIDb,Niklinska1999,gasAnalyzer,gas_analyzer
column_name,SIDb,Niklinska1999,country,country
column_name,SIDb,Niklinska1999,MAT,mean_annual_temperature
column_name,SIDb,Niklinska1999,MAP,mean_annual_precipitation
column_name,SIDb,Niklinska1999,elevation,elevation
column_name,SIDb,Niklinska1999,landCover,biome
column_name,SIDb,Niklinska1999,vegNote,vegetation
column_name,SIDb,Niklinska1999,latitude,latitude
column_name,SIDb,Niklinska1999,longitude,longitude
column_name,SIDb,Reichstein2000,name,variable_name
column_name,SIDb,Reichstein2000,units,variable_units
column_name,SIDb,Reichstein2000,varDesc,variable_description
column_name,SIDb,Reichstein2000,temperature,temperature
column_name,SIDb,Reichstein2000,site,site_id
column_name,SIDb,Reichstein2000,citationKey,citation_key
column_name,SIDb,Reichstein2000,ID,"NA"
column_name,SIDb,Reichstein2000,top,depth_min
column_name,SIDb,Reichstein2000,bottom,depth_max
column_name,SIDb,Reichstein2000,midDepth,depth_mean
column_name,SIDb,Reichstein2000,horizon,soil_horizon
column_name,SIDb,Reichstein2000,moisture,moisture
column_name,SIDb,Reichstein2000,moisture.units,moisture_units
column_name,SIDb,Reichstein2000,replicates,replicates
column_name,SIDb,Reichstein2000,replicates.type,replicates_type
column_name,SIDb,Reichstein2000,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Reichstein2000,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Reichstein2000,incDesc,incubation_note
column_name,SIDb,Reichstein2000,incubationTime,treatment_duration
column_name,SIDb,Reichstein2000,gasAnalyzer,gas_analyzer
column_name,SIDb,Reichstein2000,country,country
column_name,SIDb,Reichstein2000,MAT,mean_annual_temperature
column_name,SIDb,Reichstein2000,MAP,mean_annual_precipitation
column_name,SIDb,Reichstein2000,elevation,elevation
column_name,SIDb,Reichstein2000,landCover,biome
column_name,SIDb,Reichstein2000,vegNote,vegetation
column_name,SIDb,Reichstein2000,latitude,latitude
column_name,SIDb,Reichstein2000,longitude,longitude
column_name,SIDb,Rey2008,name,variable_name
column_name,SIDb,Rey2008,varDesc,variable_description
column_name,SIDb,Rey2008,site,site_id
column_name,SIDb,Rey2008,midDepth,depth_mean
column_name,SIDb,Rey2008,top,depth_min
column_name,SIDb,Rey2008,bottom,depth_max
column_name,SIDb,Rey2008,gasMeasured,measured_gas
column_name,SIDb,Rey2008,units,variable_units
column_name,SIDb,Rey2008,statistic,statistic
column_name,SIDb,Rey2008,citationKey,citation_key
column_name,SIDb,Rey2008,ID,"NA"
column_name,SIDb,Rey2008,moisture,moisture
column_name,SIDb,Rey2008,moisture.units,moisture_units
column_name,SIDb,Rey2008,replicates,replicates
column_name,SIDb,Rey2008,replicates.type,replicates_type
column_name,SIDb,Rey2008,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Rey2008,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Rey2008,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Rey2008,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Rey2008,incDesc,incubation_note
column_name,SIDb,Rey2008,temperature,temperature
column_name,SIDb,Rey2008,incubationTime,treatment_duration
column_name,SIDb,Rey2008,gasAnalyzer,gas_analyzer
column_name,SIDb,Rey2008,country,country
column_name,SIDb,Rey2008,MAT,mean_annual_temperature
column_name,SIDb,Rey2008,MAP,mean_annual_precipitation
column_name,SIDb,Rey2008,elevation,elevation
column_name,SIDb,Rey2008,landCover,biome
column_name,SIDb,Rey2008,vegNote,vegetation
column_name,SIDb,Rey2008,latitude,latitude
column_name,SIDb,Rey2008,longitude,longitude
column_name,SIDb,Rey2008,soilOrder,soil_order
column_name,SIDb,Rey2008,soilFamily,soil_type
column_name,SIDb,Rey2008,classificationSystem,classification_system
column_name,SIDb,Salome2010,name,variable_name
column_name,SIDb,Salome2010,varDesc,variable_description
column_name,SIDb,Salome2010,midDepth,depth_mean
column_name,SIDb,Salome2010,gasMeasured,measured_gas
column_name,SIDb,Salome2010,disturbance,disturbance_type
column_name,SIDb,Salome2010,oxygen,O2_measured
column_name,SIDb,Salome2010,units,variable_units
column_name,SIDb,Salome2010,statistic,statistic
column_name,SIDb,Salome2010,citationKey,citation_key
column_name,SIDb,Salome2010,ID,?
column_name,SIDb,Salome2010,moisture,moisture
column_name,SIDb,Salome2010,moisture.units,moisture_units
column_name,SIDb,Salome2010,oxygen.units,O2_units
column_name,SIDb,Salome2010,replicates,replicates
column_name,SIDb,Salome2010,replicates.type,replicates_type
column_name,SIDb,Salome2010,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Salome2010,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Salome2010,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Salome2010,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Salome2010,temperature,temperature
column_name,SIDb,Salome2010,incubationTime,treatment_duration
column_name,SIDb,Salome2010,preincubationTime,treatment_duration
column_name,SIDb,Salome2010,site,site_id
column_name,SIDb,Salome2010,country,country
column_name,SIDb,Salome2010,landCover,biome
column_name,SIDb,Salome2010,vegNote,vegetation
column_name,SIDb,Salome2010,latitude,latitude
column_name,SIDb,Salome2010,longitude,longitude
column_name,SIDb,Salome2010,soilOrder,soil_order
column_name,SIDb,Salome2010,classificationSystem,classification_system
column_name,SIDb,Salome2010,permafrostExist,permafrost
column_name,SIDb,Sierra2017BG,name,variable_name
column_name,SIDb,Sierra2017BG,varDesc,variable_description
column_name,SIDb,Sierra2017BG,temperature,temperature
column_name,SIDb,Sierra2017BG,moisture,moisture
column_name,SIDb,Sierra2017BG,oxygen,O2_measured
column_name,SIDb,Sierra2017BG,units,variable_units
column_name,SIDb,Sierra2017BG,citationKey,citation_key
column_name,SIDb,Sierra2017BG,ID,?
column_name,SIDb,Sierra2017BG,top,depth_min
column_name,SIDb,Sierra2017BG,bottom,depth_max
column_name,SIDb,Sierra2017BG,midDepth,depth_mean
column_name,SIDb,Sierra2017BG,horizon,soil_horizon
column_name,SIDb,Sierra2017BG,moisture.units,moisture_units
column_name,SIDb,Sierra2017BG,oxygen.units,O2_units
column_name,SIDb,Sierra2017BG,replicates,replicates
column_name,SIDb,Sierra2017BG,replicates.type,replicates_type
column_name,SIDb,Sierra2017BG,samplePreparation.intactCore,sample_prep_intact_core
column_name,SIDb,Sierra2017BG,samplePreparation.sieving,sample_prep_sieving
column_name,SIDb,Sierra2017BG,samplePreparation.rootPicking,sample_prep_root_picking
column_name,SIDb,Sierra2017BG,samplePreparation.rockPicking,sample_prep_rock_picking
column_name,SIDb,Sierra2017BG,incDesc,incubation_note
column_name,SIDb,Sierra2017BG,anaerobic,anaerobic
column_name,SIDb,Sierra2017BG,incubationTime,treatment_duration
column_name,SIDb,Sierra2017BG,gasAnalyzer,gas_analyzer
column_name,SIDb,Sierra2017BG,site,site_id
column_name,SIDb,Sierra2017BG,country,country
column_name,SIDb,Sierra2017BG,MAT,mean_annual_temperature
column_name,SIDb,Sierra2017BG,MAP,mean_annual_precipitation
column_name,SIDb,Sierra2017BG,landCover,biome
column_name,SIDb,Sierra2017BG,vegNote,vegetation
column_name,SIDb,Sierra2017BG,latitude,latitude
column_name,SIDb,Sierra2017BG,longitude,longitude
column_name,SIDb,Sierra2017BG,soilOrder,soil_order
column_name,SIDb,Sierra2017BG,soilFamily,soil_type
column_name,SIDb,Sierra2017BG,soilSeries,soil_series
column_name,SIDb,Sierra2017BG,classificationSystem,classification_system
column_name,SIDb,Sierra2017BG,permafrostExist,permafrost
column_name,SIDb,Sierra2017BG,activeLayer,active_layer
column_name,SIDb,Song2010,name,variable_name
column_name,SIDb,Song2010,units,variable_units
column_name,SIDb,Song2010,varDesc,variable_description
column_name,SIDb,Song2010,temperature,temperature
column_name,SIDb,Song2010,amendment,amendment
column_name,SIDb,Song2010,citationKey,citation_key
