Dataset_ID,Table,Info_type,Info,Variable ,Type,Questions?,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,℃,soil_temperature_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,ST_C_SD,soil_temperature_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,ST_T,soil_temperature_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,℃,soil_temperature_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,ST_T_SD,soil_temperature_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,20.ST_Comments,soil_temperature_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SWC_C,soil_water_content_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/kg,soil_water_content_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SWC_C_SD,soil_water_content_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SWC_T,soil_water_content_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/kg,soil_water_content_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SWC_T_SD,soil_water_content_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,21.SWC_Comments,soil_water_content_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,AWHC_C,available_water_hold_capacity_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,g/g,available_water_hold_capacity_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,AWHC_C_SD,available_water_hold_capacity_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,AWHC_T,available_water_hold_capacity_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,g/g,available_water_hold_capacity_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,AWHC_T_SD,available_water_hold_capacity_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,22.AWHC_Comments,available_water_hold_capacity_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Weed_C,weed_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,weed_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Weed_C_SD,weed_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Weed_T,weed_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,weed_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Weed_T_SD,weed_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,23.Weed_Comments,weed_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Diseases_C,diseases_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Diseases_C_SD,diseases_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Diseases_T,diseases_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Diseases_T_SD,diseases_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,24.Diseases_Comments,diseases_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Pests_C,pests_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mu_g per g,pests_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Pests_C_SD,pests_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Pests_T,pests_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mu_g per g,pests_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Pests_T_SD,pests_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,25.Pests_Comments,pests_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SoilFauna_C,soil_fauna_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SoilFauna_C_SD,soil_fauna_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SoilFauna_T,soil_fauna_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SoilFauna_T_SD,soil_fauna_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,26.SoilFauna_Comments,soil_fauna_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Fungal_C,fungal_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Fungal_C_SD,fungal_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Fungal_T,fungal_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Fungal_T_SD,fungal_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,27.Fungal_Comments,fungal_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,OtherMicrobial_C,other_microbial_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,OtherMicrobial_C_SD,other_microbial_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,OtherMicrobial_T,other_microbial_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,OtherMicrobial_T_SD,other_microbial_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,28.OtherMicrobial_Comments,other_microbial_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Enzyme_C,enzyme_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Enzyme_C_SD,enzyme_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Enzyme_T,enzyme_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Enzyme_T_SD,enzyme_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,29.Enzyme_Comments,enzyme_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Cmina_C,carbon_mineralization_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg/kg,carbon_mineralization_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Cmina_C_SD,carbon_mineralization_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Cmina_T,carbon_mineralization_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg/kg,carbon_mineralization_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Cmina_T_SD,carbon_mineralization_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,30.Cmina_Comments,carbon_mineralization_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Nmina_C,nitrogen_mineralization_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg NO3-N / kg,nitrogen_mineralization_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Nmina_C_SD,nitrogen_mineralization_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Nmina_T,nitrogen_mineralization_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg NO3-N / kg,nitrogen_mineralization_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Nmina_T_SD,nitrogen_mineralization_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,31.Nmina_Comments,nitrogen_mineralization_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,NxO_C,N2O_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,N2O_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,NxO_C_SD,N2O_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,NxO_T,N2O_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,N2O_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,NxO_T_SD,N2O_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,32.NxO_Comm,N2O_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SIR_C,substract_induced_respiration_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mu g g-1,substract_induced_respiration_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SIR_C_SD,substract_induced_respiration_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SIR_T,substract_induced_respiration_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mu g g-1,substract_induced_respiration_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SIR_T_SD,substract_induced_respiration_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,33.SIR_Comments,substract_induced_respiration_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2BTest_C,CO2_burst_test_respiration_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg CO2 kg−1 soil d−1,CO2_burst_test_respiration_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2BTest_C_SD,CO2_burst_test_respiration_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2BTest_T,CO2_burst_test_respiration_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg CO2 kg−1 soil d−1,CO2_burst_test_respiration_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2BTest_T_SD,CO2_burst_test_respiration_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,34.CO2BTest_Comments,CO2_burst_test_respiration_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2_C,CO2_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,CO2_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2_C_SD,CO2_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2_T,CO2_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,CO2_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CO2_T_SD,CO2_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,35.CO2_Comm,CO2_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CH4_C,CH4_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,CH4_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CH4_C_SD,CH4_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CH4_T,CH4_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,kg/ha,CH4_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,CH4_T_SD,CH4_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,36.CH4_Comm,CH4_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBC_C,microbe_biomass_carbon_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg kg-1,microbe_biomass_carbon_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBC_C_SD,microbe_biomass_carbon_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBC_T,microbe_biomass_carbon_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg kg-1,microbe_biomass_carbon_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBC_T_SD,microbe_biomass_carbon_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,37.MBC_Comments,microbe_biomass_carbon_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBN_C,microbe_biomass_nitrogen_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg kg-1,microbe_biomass_nitrogen_control,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBN_C_SD,microbe_biomass_nitrogen_control,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBN_T,microbe_biomass_nitrogen_treatment,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,entry,mg kg-1,microbe_biomass_nitrogen_treatment,unit,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,MBN_T_SD,microbe_biomass_nitrogen_treatment,standard_deviation,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,38.MBN_Comments,microbe_biomass_nitrogen_comments,note,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Microelement,microelement,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,SQI,soil_quality_indicator,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,ESS,ecosystem_services_indicator ,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Texture_C,texture_control,value_num,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Comments1,comments,value_string,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Comments2,comments,value_string,,,,,,,,,,,,,,,,,,,,,
SoilHealthDB,Sheet1,column,Comments3,comments,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,curator_PersonName,curator_name,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,curator_organization,curator_organization,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,curator_email,email,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,modification_date,modification_date,value_date,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,author_PersonName,author,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,author_email,email,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,author_orcid_id,contact_orcid_id,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,addit_contact_person,additional_contact_person,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,addit_contact_email,email,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bibliographical_reference,citation,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,data_doi,doi,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,header_row,header_row_number,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,NA_1,missing_value,,?,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,NA_2,missing_value,,?,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,network,network,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,site_code,site_code,id,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,location_name,location_name,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lat,latitude,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,long,longitude,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,datum,latitude_longitude_datum,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,elevation,elevation,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,entry,m,elevation,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,map,mean_annual_percipitation,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,entry,mm,mean_annual_percipitation,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,mat,mean_annual_temperature,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,entry,celcius,mean_annual_temperature,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,clim_avg_yrs,climate_averaging_period,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,tx_start,treatment_duration_start,value_date,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,aspect_deg,aspect_degree,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,entry,degree,aspect_degree,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,aspect_class,aspect_class,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,slope,slope,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,slope_shape,slope_shape,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,drainage_class,drainage_class,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,depth_water,depth_water,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,parent_transport,parent_transport,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,parent_material,parent_material,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,rock_chem,bedrock_chemistry,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,land_cover,land_cover,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,eco_region,ecoregion,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,loc_texture_class,soil_texture_class,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,plant,vegetation_species,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lit_c,fine_litterfall_carbon,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lit_n,fine_litterfall_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lit_p,fine_litterfall_phosphorus,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lit_cn,fine_litterfall_carbon_to_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lit_lig,aboveground_litterfall_lignin,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,lit_lit_n,aboveground_litterfall_lignin_to_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,npp,net_primary_productivity,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,anpp,aboveground_net_primary_productivity,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bnpp,belowground_net_primary_productivity,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bnpp_notes,belowground_net_primary_productivity,note,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,agb,aboveground_biomass,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb,root_biomass,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_lowerdiam,root biomass_diameter,value_min,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_upperdiam,root biomass_diameter,value_max,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_type,root_biomass_type,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_notes,root_biomass,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_c,root_biomass_carbon,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_n,root_biomass_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_cn,root_biomass_carbon_to_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,bgb_lignin,root_biomass_lignin,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,wood_lit_c,wood_litterfall_carbon_flux,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,wood_lit_n,wood_litterfall_nitrogen_flux,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,wood_lit_cn,wood_litterfall_carbon_to_nitrogen,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,align_1,alignment_notes_profile_data,note,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,align_2,alignment_notes_profile_data,note,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,loc_comments,comments,comment,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,time_series,time_series,value_string,?types,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,gradient,gradient_study,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,experiments,experimental_manipulations,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,control_id,control_samples_identifier,id,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,number_treatments,treatments_number,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,merge_align,merge_align,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,location,column,key_version,key_version,value_string,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,L1,experimental_level_1,value_factor,?types,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,L2,experimental_level_2,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,L3,experimental_level_3,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,L4,experimental_level_4,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,L5,experimental_level_5,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,L6,experimental_level_6,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,tx_L1,treatment_1_level,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,tx_L2,treatment_2_level,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,tx_L3,treatment_3_level,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,tx_L4,treatment_4_level,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,tx_L5,treatment_5_level,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,tx_L6,treatment_6_level,value_factor,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,observation_date,observation_date,value_date,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,profile,column,veg_note_profile,vegetation,note,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_c_tot,total_carbon,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,percent,total_carbon,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_soc,soil_organic_carbon,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,percent,soil_organic_carbon,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_soc_stock,bulk_layer_organic_carbon_stock,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,g C m-2,bulk_layer_organic_carbon_stock,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_loi,loi,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,percent,loi,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_som_WalkleyBlack,bulk_layer_soil_organic_matter,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,percent,bulk_layer_soil_organic_matter,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_n_tot,nitrogen_tot,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,percent,nitrogen_tot,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_n_tot_stock,nitrogen_total_stock,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,g N m-2,nitrogen_total_stock,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_c_to_n,c_to_n,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_15n,15n,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,permil,15n,unit,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,column,lyr_13c,13c,value_num,,,,,,,,,,,,,,,,,,,,,
LTERWG_som_keyV2,layer,entry,permil,13c,unit,,,,,,,,,,,,,,,,,,,,,
